153537,"A9-0033/2023 - Ciarán Cuffe - Article 9, § 1, point b - Am 19","2023-03-14 12:23:56","A-9-2023-0033",1
153539,"A9-0033/2023 - Ciarán Cuffe - Article 9, § 1, point c, partie introductive - Am 31","2023-03-14 12:24:15","A-9-2023-0033",1
153540,"A9-0033/2023 - Ciarán Cuffe - Article 9, § 1, point c, sous-point i - Am 32S","2023-03-14 12:24:29","A-9-2023-0033",1
153541,"A9-0033/2023 - Ciarán Cuffe - Article 9, § 1, point c, sous-point i - Am 20PC1=
1PC17=","2023-03-14 12:24:44","A-9-2023-0033",1
153542,"A9-0033/2023 - Ciarán Cuffe - Article 9, § 1, point c, sous-point ii - Am 20PC2","2023-03-14 12:24:56","A-9-2023-0033",1
153546,"A9-0033/2023 - Ciarán Cuffe - Article 9, après le § 1 - Am 21/1","2023-03-14 12:25:21","A-9-2023-0033",1
153549,"A9-0033/2023 - Ciarán Cuffe - Article 9, après le § 1 - Am 34","2023-03-14 12:25:46","A-9-2023-0033",1
153551,"A9-0033/2023 - Ciarán Cuffe - Article 9, après le § 1 - Am 1PC21=
37=","2023-03-14 12:26:04","A-9-2023-0033",1
153558,"A9-0033/2023 - Ciarán Cuffe - Article 9, § 5, point a - Am 29","2023-03-14 12:26:49","A-9-2023-0033",1
153560,"A9-0033/2023 - Ciarán Cuffe - Article 9, § 6, alinéas 1 et 1 bis - Am 22PC1","2023-03-14 12:27:09","A-9-2023-0033",1
153562,"A9-0033/2023 - Ciarán Cuffe - Article 9, § 6, alinéa 1 ter - Am 55","2023-03-14 12:27:35","A-9-2023-0033",1
153563,"A9-0033/2023 - Ciarán Cuffe - Article 9, § 6, alinéa 1 ter - Am 1PC30=
22PC2=","2023-03-14 12:28:01","A-9-2023-0033",1
153564,"A9-0033/2023 - Ciarán Cuffe - Article 9, après le § 6 - Am 54","2023-03-14 12:28:13","A-9-2023-0033",1
153576,"A9-0033/2023 - Ciarán Cuffe - Article 12, § 5 - Am 59/1","2023-03-14 12:29:36","A-9-2023-0033",1
153577,"A9-0033/2023 - Ciarán Cuffe - Article 12, § 5 - Am 59/2","2023-03-14 12:29:49","A-9-2023-0033",1
153578,"A9-0033/2023 - Ciarán Cuffe - Article 12, § 5 - Am 59/3","2023-03-14 12:30:00","A-9-2023-0033",1
153579,"A9-0033/2023 - Ciarán Cuffe - Article 12, § 5 - Am 59/4","2023-03-14 12:30:11","A-9-2023-0033",1
153580,"A9-0033/2023 - Ciarán Cuffe - Article 12, § 5 - Am 59/5","2023-03-14 12:30:24","A-9-2023-0033",1
153585,"A9-0033/2023 - Ciarán Cuffe - Article 12, § 8, partie introductive - Am 65/2","2023-03-14 12:31:58","A-9-2023-0033",1
153588,"A9-0033/2023 - Ciarán Cuffe - Article 16, § 2 - Am 24","2023-03-14 12:32:23","A-9-2023-0033",1
153593,"A9-0033/2023 - Ciarán Cuffe - Article 16, § 10 - Am 25","2023-03-14 12:32:45","A-9-2023-0033",1
153611,"A9-0033/2023 - Ciarán Cuffe - Considérant 40 - Am 1PC47/2","2023-03-14 12:34:53","A-9-2023-0033",1
153485,"A9-0033/2023 - Ciarán Cuffe - Proposition de la Commission","2023-03-14 12:35:43","A-9-2023-0033",1
153499,"Règlement sur les données - Data Act - Datengesetz - A9-0031/2023 - Pilar del Castillo Vera - Article 2, § 1, après le point 1 - Am 21","2023-03-14 12:37:42","A-9-2023-0031",1
153500,"A9-0031/2023 - Pilar del Castillo Vera - Article 5, § 1 - Am 22","2023-03-14 12:37:55","A-9-2023-0031",1
153501,"A9-0031/2023 - Pilar del Castillo Vera - Article 6, après le § 2 - Am 23","2023-03-14 12:38:06","A-9-2023-0031",1
153502,"A9-0031/2023 - Pilar del Castillo Vera - Article 7, § 1 - Am 24","2023-03-14 12:38:18","A-9-2023-0031",1
153503,"A9-0031/2023 - Pilar del Castillo Vera - Chapitre V, articles 14-22 - Am 12S-20S","2023-03-14 12:38:35","A-9-2023-0031",1
153505,"A9-0031/2023 - Pilar del Castillo Vera - Chapitre V, articles 14-22 - Am 25","2023-03-14 12:38:55","A-9-2023-0031",1
153506,"A9-0031/2023 - Pilar del Castillo Vera - Article 42, § 2 - Am 26","2023-03-14 12:39:06","A-9-2023-0031",1
153509,"A9-0031/2023 - Pilar del Castillo Vera - Considérants 56-58, 61-62, 64-68 - Am 2S-11S","2023-03-14 12:39:27","A-9-2023-0031",1
153374,"A9-0031/2023 - Pilar del Castillo Vera - Proposition de la Commission","2023-03-14 12:39:48","A-9-2023-0031",1
153492,"Activités du Médiateur européen - rapport annuel 2021 - Activities of the European Ombudsman - annual report 2021 - Tätigkeit des Europäischen Bürgerbeauftragten – Jahresbericht 2021 - A9-0054/2023 - Anne-Sophie Pelletier - § 13","2023-03-14 12:41:04","A-9-2023-0054",1
153493,"A9-0054/2023 - Anne-Sophie Pelletier - § 14","2023-03-14 12:41:19","A-9-2023-0054",1
153494,"A9-0054/2023 - Anne-Sophie Pelletier - Après le § 14 - Am 1","2023-03-14 12:41:32","A-9-2023-0054",1
153495,"A9-0054/2023 - Anne-Sophie Pelletier - Après le considérant H - Am 2","2023-03-14 12:41:44","A-9-2023-0054",1
153496,"A9-0054/2023 - Anne-Sophie Pelletier - Après le considérant H - Am 3","2023-03-14 12:41:56","A-9-2023-0054",1
153359,"A9-0054/2023 - Anne-Sophie Pelletier - Proposition de résolution (ensemble du texte)","2023-03-14 12:42:08","A-9-2023-0054",1
153310,"Cohérence des politiques au service du développement - Policy Coherence for Development - Politikkohärenz im Interesse der Entwicklung - A9-0019/2023 - Janina Ochojska - Proposition de résolution","2023-03-14 12:43:43","A-9-2023-0019",1
152653,"Droits de l’Union pour mettre en œuvre et faire appliquer l’accord sur le retrait du Royaume-Uni et l'accord de commerce et de coopération UE/Royaume-Uni - Union's rights in enforcing and implementing the UK Withdrawal Agreement and the EU-UK Trade and Cooperation Agreement - Rechte der Union bei der Durchführung und Durchsetzung des Abkommens über den Austritt des Vereinigten Königreichs und des Abkommens über Handel und Zusammenarbeit EU-Vereinigtes Königreich - A9-0248/2022 - Seán Kelly, Andreas Schieder, Danuta Maria Hübner - Accord provisoire - Am 20","2023-02-14 12:18:10","A-9-2022-0248",2
152547,"Programme de l’Union pour une connectivité sécurisée 2023-2027 - Union Secure Connectivity Programme 2023-2027 - Programm der Union für sichere Konnektivität 2023-2027 - A9-0249/2022 - Christophe Grudler - Accord provisoire - Am 2","2023-02-14 12:18:33","A-9-2022-0249",2
152565,"Accord de partenariat volontaire UE/Guyana: application des réglementations forestières, gouvernance et échanges commerciaux de produits du bois vers l’UE - EU/Guyana Voluntary Partnership Agreement: forest law enforcement, governance and trade in timber products to the EU - Freiwilliges Partnerschaftsabkommen EU-Guyana über Rechtsdurchsetzung, Politikgestaltung und Handel im Forstsektor sowie über die Einfuhr von Holzerzeugnissen in die EU - A9-0008/2023 - Karin Karlsbro - Projet de décision du Conseil","2023-02-14 12:19:09","A-9-2023-0008",2
152508,"Accord de partenariat volontaire UE/Guyana: application des réglementations forestières, gouvernance et échanges commerciaux de produits du bois vers l’UE (résolution) - EU/Guyana Voluntary Partnership Agreement: forest law enforcement, governance and trade in timber products to the EU (Resolution) - Freiwilliges Partnerschaftsabkommen EU-Guyana über Rechtsdurchsetzung, Politikgestaltung und Handel im Forstsektor sowie über die Einfuhr von Holzerzeugnissen in die EU (Entschließung) - A9-0018/2023 - Karin Karlsbro - Proposition de résolution","2023-02-14 12:19:28","A-9-2023-0018",2
152641,"Chapitres REPowerEU des plans pour la reprise et la résilience - REPowerEU chapters in recovery and resilience plans - REPowerEU-Kapitel in den Aufbau- und Resilienzplänen - A9-0260/2022 - Eider Gardiazabal Rubial, Siegfried Mureşan, Dragoş Pîslaru - Demande du groupe ID - Request from the ID group - Antrag der ID-Fraktion ","2023-02-14 12:19:54","A-9-2022-0260",2
152554,"A9-0260/2022 - Eider Gardiazabal Rubial, Siegfried Mureşan, Dragoş Pîslaru - Accord provisoire - Am 13","2023-02-14 12:20:08","A-9-2022-0260",2
152649,"Droits électoraux des citoyens de l'Union aux élections au Parlement européen en cas de mobilité - Electoral rights of mobile Union citizens in European Parliament elections - Wahlrecht mobiler Unionsbürger bei den Wahlen zum Europäischen Parlament - A9-0297/2022 - Damian Boeselager - Amendements de la commission compétente - vote séparé - Am 49/2","2023-02-14 12:21:04","A-9-2022-0297",2
152650,"A9-0297/2022 - Damian Boeselager - Amendements de la commission compétente - vote séparé - Am 51","2023-02-14 12:21:15","A-9-2022-0297",2
152651,"A9-0297/2022 - Damian Boeselager - Amendements de la commission compétente - vote séparé - Am 52","2023-02-14 12:21:26","A-9-2022-0297",2
152552,"A9-0297/2022 - Damian Boeselager - Proposition de la Commission","2023-02-14 12:21:37","A-9-2022-0297",2
152507,"Droits électoraux des citoyens de l'Union aux élections municipales en cas de mobilité - Electoral rights of mobile Union citizens in municipal elections   - Wahlrecht mobiler Unionsbürger bei Kommunalwahlen - A9-0005/2023 - Joachim Stanisław Brudziński - Proposition de la Commission","2023-02-14 12:22:02","A-9-2023-0005",2
152642,"Normes d'émissions de CO2 pour les voitures et les camionnettes - CO2 emission standards for cars and vans - CO2-Emissionsnormen für Personenkraftwagen und leichte Nutzfahrzeuge - A9-0150/2022 - Jan Huitema - Rejet - Am 132","2023-02-14 12:22:34","A-9-2022-0150",2
152544,"A9-0150/2022 - Jan Huitema - Accord provisoire - Am 131","2023-02-14 12:22:51","A-9-2022-0150",2
152246,"Conséquences humanitaires du blocus dans le Haut-Karabakh - RC-B9-0075/2023 - Après le considérant E - Am 3","2023-01-19 12:03:32","RC-9-2023-0075",3
152225,"L'assaut contre les institutions démocratiques brésiliennes - RC-B9-0058/2023 - § 4 - Am 5","2023-01-19 12:04:22","RC-9-2023-0058",3
152226,"RC-B9-0058/2023 - Après le § 6 - Am 6","2023-01-19 12:04:37","RC-9-2023-0058",3
152227,"RC-B9-0058/2023 - Considérant B - Am 3","2023-01-19 12:05:04","RC-9-2023-0058",3
152228,"B9-0058/2023 - Considérant C - Am 4","2023-01-19 12:05:18","B-9-2023-0058",3
152229,"RC-B9-0058/2023 - Proposition de résolution (ensemble du texte)","2023-01-19 12:05:35","RC-9-2023-0058",3
152230,"La situation des journalistes au Maroc, en particulier le cas d'Omar Radi - RC-B9-0057/2023 - § 3 - Am 1= 5=","2023-01-19 12:06:02","RC-9-2023-0057",3
152233,"RC-B9-0057/2023 - Après le § 3 - Am 3/1","2023-01-19 12:06:24","RC-9-2023-0057",3
152234,"RC-B9-0057/2023 - Après le § 3 - Am 3/2","2023-01-19 12:06:38","RC-9-2023-0057",3
152265,"RC-B9-0057/2023 - Proposition de résolution (ensemble du texte)","2023-01-19 12:07:18","RC-9-2023-0057",3
152239,"La mise en place d'un tribunal sur le crime d'agression contre l'Ukraine - RC-B9-0063/2023 - § 3/1","2023-01-19 12:07:53","RC-9-2023-0063",3
152240,"RC-B9-0063/2023 - § 3/2","2023-01-19 12:08:05","RC-9-2023-0063",3
152245,"RC-B9-0063/2023 - Proposition de résolution (ensemble du texte)","2023-01-19 12:09:45","RC-9-2023-0063",3
152221,"Réaction de l'Union européenne face aux manifestations et aux exécutions en Iran - RC-B9-0066/2023 - Après le § 5 - Am 1","2023-01-19 12:10:05","RC-9-2023-0066",3
152222,"RC-B9-0066/2023 - Après le § 5 - Am 2","2023-01-19 12:10:16","RC-9-2023-0066",3
152223,"RC-B9-0066/2023 - § 19 - Am 3","2023-01-19 12:10:29","RC-9-2023-0066",3
152224,"RC-B9-0066/2023 - Après le considérant T - Am 4","2023-01-19 12:10:41","RC-9-2023-0066",3
151714,"Contrôle des activités financières de la Banque européenne d'investissement – rapport annuel 2021 - A9-0294/2022 - Angelika Winzig - Proposition de résolution (ensemble du texte)","2023-01-19 12:14:00","A-9-2022-0294",3
152034,"A9-0299/2022 - Sabrina Pignedoli - § 24","2023-01-19 12:15:38","A-9-2022-0299",3
152039,"A9-0299/2022 - Sabrina Pignedoli - § 27","2023-01-19 12:16:21","A-9-2022-0299",3
152041,"A9-0299/2022 - Sabrina Pignedoli - § 94","2023-01-19 12:17:24","A-9-2022-0299",3
152042,"A9-0299/2022 - Sabrina Pignedoli - § 95","2023-01-19 12:17:40","A-9-2022-0299",3
152043,"A9-0299/2022 - Sabrina Pignedoli - § 96","2023-01-19 12:17:55","A-9-2022-0299",3
151811,"A9-0299/2022 - Sabrina Pignedoli - Proposition de résolution (ensemble du texte)","2023-01-19 12:18:56","A-9-2022-0299",3
152049,"Situation de la pêche artisanale dans l’Union européenne et perspectives d’avenir - A9-0291/2022 - João Pimenta Lopes - § 3 - Am 1","2023-01-19 12:19:24","A-9-2022-0291",3
152050,"A9-0291/2022 - João Pimenta Lopes - § 18 - Am 3","2023-01-19 12:19:45","A-9-2022-0291",3
151570,"A9-0291/2022 - João Pimenta Lopes - Proposition de résolution (ensemble du texte)","2023-01-19 12:20:21","A-9-2022-0291",3
153648,"Accord UE-États-Unis: modification des concessions pour l’ensemble des contingents tarifaires de la liste CLXXV de l’Union européenne - EU/United States Agreement: modification of concessions on all the tariff rate quotas included in the EU Schedule CLXXV - Abkommen zwischen der EU und den Vereinigten Staaten über die Änderung der Zugeständnisse für alle in der EU-Liste CLXXV aufgeführten Zollkontingente - A9-0042/2023 - Bernd Lange - Projet de décision du Conseil","2023-03-15 12:37:09","A-9-2023-0042",4
153312,"Échange d'informations entre services répressifs  - Law enforcement information exchange - Informationsaustausch im Bereich der Strafverfolgung - A9-0247/2022 - Lena Düpont - Accord provisoire - Am 138","2023-03-15 12:37:37","A-9-2022-0247",4
153762,"Les nouvelles répressions à l’encontre du peuple biélorusse, en particulier les cas d’Andrzej Poczobut et d’Ales Bialiatski - The further repressions against the people of Belarus, in particular the cases of Andrzej Poczobut and Ales Bialiatski - Die fortgesetzten Repressionen gegen die Bevölkerung von Belarus, insbesondere die Fälle von Andrzej Poczobut und Ales Bjaljazki - RC-B9-0164/2023 - Après le § 26 - Am 2","2023-03-15 12:39:24","RC-9-2023-0164",4
153763,"RC-B9-0164/2023 - Après le considérant W - Am 1","2023-03-15 12:39:38","RC-9-2023-0164",4
153764,"RC-B9-0164/2023 - Proposition de résolution (ensemble du texte)","2023-03-15 12:39:54","RC-9-2023-0164",4
152792,"Un revenu minimum adéquat pour garantir une inclusion active - Adequate minimum income ensuring active inclusion - Angemessenes Mindesteinkommen zur Gewährleistung einer aktiven Inklusion - B9-0099/2023 - Après le § 3 - Am 2","2023-03-15 12:40:28","B-9-2023-0099",4
152793,"B9-0099/2023 - § 5","2023-03-15 12:40:42","B-9-2023-0099",4
