1104,104,572,354,919,631,"Parliamentarian",1
1105,105,583,363,919,631,"Parliamentarian",1
1106,106,592,374,919,631,"Parliamentarian",1
1107,107,602,384,919,631,"Parliamentarian",1
1108,108,624,412,919,631,"Parliamentarian",1
1109,109,630,425,919,631,"Parliamentarian",1
1110,110,636,438,919,631,"Parliamentarian",1
1111,111,640,452,919,631,"Parliamentarian",1
1112,112,643,466,919,631,"Parliamentarian",1
1113,113,645,480,919,631,"Parliamentarian",1
1114,114,646,494,919,631,"Parliamentarian",1
1063,63,530,362,919,631,"Parliamentarian",1
1064,64,542,370,919,631,"Parliamentarian",1
1065,65,554,378,919,631,"Parliamentarian",1
1066,66,564,388,919,631,"Parliamentarian",1
1067,67,574,398,919,631,"Parliamentarian",1
1068,68,600,433,919,631,"Parliamentarian",1
1069,69,605,445,919,631,"Parliamentarian",1
1070,70,610,459,919,631,"Parliamentarian",1
1071,71,613,473,919,631,"Parliamentarian",1
1072,72,615,487,919,631,"Parliamentarian",1
1036,36,520,391,919,631,"Parliamentarian",1
1037,37,532,398,919,631,"Parliamentarian",1
1038,38,543,407,919,631,"Parliamentarian",1
1039,39,553,417,919,631,"Parliamentarian",1
1040,40,575,452,919,631,"Parliamentarian",1
1041,41,580,466,919,631,"Parliamentarian",1
1042,42,583,479,919,631,"Parliamentarian",1
1863,863,913,307,919,631,"Parliamentarian",1
1862,862,907,294,919,631,"Parliamentarian",1
1861,861,901,282,919,631,"Parliamentarian",1
1860,860,895,269,919,631,"Parliamentarian",1
1859,859,888,257,919,631,"Parliamentarian",1
1858,858,881,245,919,631,"Parliamentarian",1
1857,857,874,233,919,631,"Parliamentarian",1
1856,856,849,198,919,631,"Parliamentarian",1
1855,855,841,187,919,631,"Parliamentarian",1
1854,854,831,177,919,631,"Parliamentarian",1
1853,853,822,166,919,631,"Parliamentarian",1
1852,852,812,156,919,631,"Parliamentarian",1
1851,851,802,146,919,631,"Parliamentarian",1
1850,850,792,136,919,631,"Parliamentarian",1
1849,849,782,127,919,631,"Parliamentarian",1
1848,848,771,118,919,631,"Parliamentarian",1
1847,847,760,109,919,631,"Parliamentarian",1
1846,846,749,101,919,631,"Parliamentarian",1
1845,845,737,93,919,631,"Parliamentarian",1
1844,844,726,85,919,631,"Parliamentarian",1
1843,843,714,77,919,631,"Parliamentarian",1
1842,842,701,70,919,631,"Parliamentarian",1
1841,841,689,64,919,631,"Parliamentarian",1
1840,840,677,57,919,631,"Parliamentarian",1
1839,839,664,51,919,631,"Parliamentarian",1
1838,838,651,46,919,631,"Parliamentarian",1
1837,837,638,40,919,631,"Parliamentarian",1
1788,788,910,406,919,631,"Parliamentarian",1
1787,787,907,393,919,631,"Parliamentarian",1
1786,786,904,379,919,631,"Parliamentarian",1
1785,785,900,365,919,631,"Parliamentarian",1
1784,784,896,352,919,631,"Parliamentarian",1
1783,783,892,338,919,631,"Parliamentarian",1
1782,782,887,325,919,631,"Parliamentarian",1
1781,781,882,312,919,631,"Parliamentarian",1
1780,780,877,299,919,631,"Parliamentarian",1
1779,779,871,286,919,631,"Parliamentarian",1
1778,778,865,274,919,631,"Parliamentarian",1
1777,777,858,261,919,631,"Parliamentarian",1
1776,776,851,249,919,631,"Parliamentarian",1
1775,775,826,218,919,631,"Parliamentarian",1
1774,774,817,207,919,631,"Parliamentarian",1
1773,773,808,196,919,631,"Parliamentarian",1
1772,772,799,186,919,631,"Parliamentarian",1
1771,771,789,176,919,631,"Parliamentarian",1
1770,770,779,166,919,631,"Parliamentarian",1
1769,769,769,156,919,631,"Parliamentarian",1
1768,768,759,147,919,631,"Parliamentarian",1
1767,767,747,138,919,631,"Parliamentarian",1
1766,766,736,130,919,631,"Parliamentarian",1
1765,765,725,121,919,631,"Parliamentarian",1
1764,764,713,114,919,631,"Parliamentarian",1
1763,763,702,106,919,631,"Parliamentarian",1
1762,762,689,99,919,631,"Parliamentarian",1
1761,761,677,92,919,631,"Parliamentarian",1
1760,760,665,86,919,631,"Parliamentarian",1
1759,759,652,80,919,631,"Parliamentarian",1
1758,758,639,74,919,631,"Parliamentarian",1
1757,757,626,69,919,631,"Parliamentarian",1
1705,705,889,480,919,631,"Parliamentarian",1
1704,704,889,466,919,631,"Parliamentarian",1
1703,703,888,452,919,631,"Parliamentarian",1
1702,702,887,438,919,631,"Parliamentarian",1
1701,701,885,424,919,631,"Parliamentarian",1
1700,700,883,410,919,631,"Parliamentarian",1
1699,699,880,396,919,631,"Parliamentarian",1
1698,698,877,383,919,631,"Parliamentarian",1
1697,697,873,369,919,631,"Parliamentarian",1
1696,696,869,356,919,631,"Parliamentarian",1
1695,695,865,342,919,631,"Parliamentarian",1
1694,694,860,329,919,631,"Parliamentarian",1
1693,693,854,316,919,631,"Parliamentarian",1
1692,692,848,303,919,631,"Parliamentarian",1
1691,691,842,291,919,631,"Parliamentarian",1
1690,690,835,278,919,631,"Parliamentarian",1
1689,689,828,266,919,631,"Parliamentarian",1
1688,688,803,238,919,631,"Parliamentarian",1
1687,687,795,227,919,631,"Parliamentarian",1
1686,686,786,216,919,631,"Parliamentarian",1
1685,685,776,206,919,631,"Parliamentarian",1
1684,684,766,195,919,631,"Parliamentarian",1
